episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy,coexistence_score
969,30.794999999999973,53,0.0,PREDATOR_WIN,0,1,0.0,88.26499999999987,0.0
970,-2.6899999999999866,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
971,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
972,31.674999999999994,16,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
973,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
974,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
975,29.6525,225,0.0,PREDATOR_WIN,0,1,0.0,32.50250000000008,0.0
976,-2.7499999999999853,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
977,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
978,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
979,31.169999999999977,29,0.0,PREDATOR_WIN,0,1,0.0,97.57999999999993,0.0
980,29.639999999999933,65,0.0,PREDATOR_WIN,0,1,0.0,81.58999999999992,0.0
981,-2.569999999999989,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
982,-2.679999999999987,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
983,-2.52999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
984,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
985,-2.53999999999999,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
986,-2.489999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
987,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
988,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
989,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
990,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
991,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
992,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
993,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
994,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
995,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
996,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
997,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
998,-2.399999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
999,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1000,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1001,30.139999999999997,186,0.0,PREDATOR_WIN,0,1,0.0,39.080000000000226,0.0
1002,30.189999999999998,181,0.0,PREDATOR_WIN,0,1,0.0,40.880000000000216,0.0
1003,29.13,260,0.0,PREDATOR_WIN,0,1,0.0,31.43000000000027,0.0
1004,-2.859999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1005,28.792500000000004,287,0.0,PREDATOR_WIN,0,1,0.0,31.722500000000245,0.0
1006,-3.4999999999999694,350,0.0,PREY_WIN,1,1,99.18999999999997,1.0000000000003542,0.0625
1007,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,3.400000000000346,0.0625
1008,-2.9799999999999804,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1009,-2.6399999999999877,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1010,30.40749999999996,58,0.0,PREDATOR_WIN,0,1,0.0,84.92749999999992,0.0
1011,-2.709999999999986,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1012,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1013,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1014,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1015,29.95749999999999,184,0.0,PREDATOR_WIN,0,1,0.0,42.417500000000246,0.0
1016,31.319999999999986,32,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
1017,28.76,288,0.0,PREDATOR_WIN,0,1,0.0,33.080000000000155,0.0
1018,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,13.600000000000373,0.0625
1019,31.08,92,0.0,PREDATOR_WIN,0,1,0.0,77.06,0.0
1020,31.062499999999996,87,0.0,PREDATOR_WIN,0,1,0.0,76.09250000000004,0.0
1021,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,30.400000000000013,0.0625
1022,29.690000000000005,231,0.0,PREDATOR_WIN,0,1,0.0,33.98000000000032,0.0
1023,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,18.099999999999795,0.0625
1024,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,29.200000000000145,0.0625
1025,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,0.4000000000000933,0.0625
1026,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,20.199999999999985,0.0625
1027,29.019999999999975,223,0.0,PREDATOR_WIN,0,1,0.0,41.69000000000004,0.0
1028,31.669999999999987,6,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
1029,-3.2499999999999747,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1030,-2.99999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1031,-3.0299999999999794,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1032,-3.0599999999999787,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1033,-2.5099999999999905,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1034,31.154999999999994,71,0.0,PREDATOR_WIN,0,1,0.0,81.84499999999997,0.0
1035,-2.7399999999999856,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1036,28.314999999999884,64,0.0,PREDATOR_WIN,0,1,0.0,80.67499999999987,0.0
1037,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1038,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1039,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1040,-2.429999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1041,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1042,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1043,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1044,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1045,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1046,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1047,30.769999999999975,63,0.0,PREDATOR_WIN,0,1,0.0,83.23999999999995,0.0
1048,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1049,31.069999999999997,93,0.0,PREDATOR_WIN,0,1,0.0,72.74000000000012,0.0
1050,-3.0699999999999785,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1051,-2.859999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1052,-2.5899999999999888,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1053,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1054,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1055,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1056,-2.6399999999999877,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1057,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,6.700000000000274,0.0625
1058,30.972499999999986,69,0.0,PREDATOR_WIN,0,1,0.0,81.58249999999998,0.0
1059,30.259999999999987,147,0.0,PREDATOR_WIN,0,1,0.0,71.9900000000002,0.0
1060,27.95499999999987,67,0.0,PREDATOR_WIN,0,1,0.0,78.78499999999988,0.0
1061,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,2.5000000000003775,0.0625
1062,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,23.800000000000104,0.0625
1063,-2.959999999999981,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1064,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1065,31.009999999999998,99,0.0,PREDATOR_WIN,0,1,0.0,76.22,0.0
1066,-2.9799999999999804,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1067,-2.6899999999999866,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1068,-3.0799999999999783,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1069,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1070,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1071,-2.6899999999999866,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1072,-2.439999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1073,29.479999999999926,63,0.0,PREDATOR_WIN,0,1,0.0,82.5499999999999,0.0
1074,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1075,31.282499999999995,65,0.0,PREDATOR_WIN,0,1,0.0,82.93249999999999,0.0
1076,-2.769999999999985,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1077,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1078,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1079,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1080,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1081,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1082,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1083,29.669999999999987,206,0.0,PREDATOR_WIN,0,1,0.0,34.61000000000023,0.0
1084,-2.7399999999999856,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1085,31.162499999999994,77,0.0,PREDATOR_WIN,0,1,0.0,84.19249999999991,0.0
1086,-3.419999999999971,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1087,29.137500000000003,266,0.0,PREDATOR_WIN,0,1,0.0,31.977500000000095,0.0
1088,-3.289999999999974,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1089,28.612500000000022,332,0.0,PREDATOR_WIN,0,1,0.0,33.492499999999794,0.0
1090,-2.5999999999999885,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1091,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1092,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1093,-2.7399999999999856,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1094,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1095,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1096,29.857499999999987,194,0.0,PREDATOR_WIN,0,1,0.0,34.61750000000024,0.0
1097,-3.1599999999999766,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1098,29.909999999999936,44,0.0,PREDATOR_WIN,0,1,0.0,90.46999999999986,0.0
1099,-2.7399999999999856,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1100,28.812499999999904,69,0.0,PREDATOR_WIN,0,1,0.0,79.4224999999999,0.0
1101,-3.1699999999999764,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1102,-2.9199999999999817,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1103,-2.949999999999981,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1104,-2.4499999999999917,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1105,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1106,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1107,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1108,31.68,32,0.0,PREDATOR_WIN,0,1,0.0,96.85999999999994,0.0
1109,-2.669999999999987,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1110,-2.809999999999984,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1111,-2.679999999999987,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1112,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1113,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1114,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1115,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1116,30.432499999999965,69,0.0,PREDATOR_WIN,0,1,0.0,81.34249999999996,0.0
1117,-2.7999999999999843,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1118,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1119,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1120,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1121,-2.149999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1122,-3.1599999999999766,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1123,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,1.300000000000402,0.0625
1124,-2.99999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1125,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1126,-3.1599999999999766,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1127,-2.5999999999999885,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1128,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1129,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1130,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1131,-2.3599999999999937,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1132,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1133,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1134,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1135,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1136,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1137,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1138,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1139,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1140,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1141,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1142,-2.2299999999999964,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1143,31.759999999999998,24,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
1144,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1145,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1146,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1147,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1148,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1149,30.45999999999995,25,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
1150,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1151,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1152,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1153,-2.1199999999999988,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1154,-2.709999999999986,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1155,-2.759999999999985,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1156,31.352499999999996,58,0.0,PREDATOR_WIN,0,1,0.0,87.6724999999999,0.0
1157,-3.1599999999999766,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1158,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1159,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1160,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1161,31.912499999999994,2,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
1162,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1163,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1164,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1165,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1166,30.292499999999983,134,0.0,PREDATOR_WIN,0,1,0.0,59.05250000000025,0.0
1167,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1168,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1169,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1170,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1171,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1172,31.132499999999993,77,0.0,PREDATOR_WIN,0,1,0.0,81.16249999999997,0.0
1173,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,7.900000000000362,0.0625
1174,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,19.299999999999873,0.0625
1175,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,10.00000000000027,0.0625
1176,-2.5599999999999894,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1177,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1178,-2.6099999999999883,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1179,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1180,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1181,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1182,-2.489999999999991,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1183,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1184,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1185,31.502499999999994,43,0.0,PREDATOR_WIN,0,1,0.0,93.37249999999992,0.0
1186,29.189999999999998,254,0.0,PREDATOR_WIN,0,1,0.0,41.74999999999999,0.0
1187,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,6.099999999999985,0.0625
1188,-3.4099999999999713,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1189,-2.7899999999999845,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1190,-2.3799999999999932,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1191,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1192,29.999999999999986,173,0.0,PREDATOR_WIN,0,1,0.0,40.67000000000025,0.0
1193,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,14.50000000000024,0.0625
1194,31.22,78,0.0,PREDATOR_WIN,0,1,0.0,79.04000000000002,0.0
1195,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,21.400000000000414,0.0625
1196,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,17.50000000000013,0.0625
1197,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,11.500000000000192,0.0625
1198,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,0.39999999999997893,0.0625
1199,-3.0599999999999787,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1200,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1201,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1202,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1203,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1204,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1205,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1206,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1207,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1208,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1209,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1210,28.762499999999957,209,0.0,PREDATOR_WIN,0,1,0.0,27.6725000000002,0.0
1211,24.26749999999999,3,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
1212,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1213,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1214,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1215,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1216,24.49,1,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
1217,-2.1799999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1218,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1219,30.222499999999993,171,0.0,PREDATOR_WIN,0,1,0.0,42.01250000000026,0.0
1220,-3.1099999999999777,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1221,-2.6899999999999866,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1222,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1223,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1224,-2.349999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1225,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1226,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1227,-2.4599999999999915,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1228,-2.429999999999992,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1229,30.102499999999996,183,0.0,PREDATOR_WIN,0,1,0.0,37.87250000000026,0.0
1230,30.57749999999999,122,0.0,PREDATOR_WIN,0,1,0.0,63.9575000000002,0.0
1231,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,7.600000000000435,0.0625
1232,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,19.899999999999928,0.0625
1233,31.33,67,0.0,PREDATOR_WIN,0,1,0.0,82.16,0.0
1234,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,8.1999999999999,0.0625
1235,-2.6399999999999877,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1236,-2.2199999999999966,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1237,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1238,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1239,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1240,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1241,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1242,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1243,-2.2699999999999956,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1244,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1245,-2.4499999999999917,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1246,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1247,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1248,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1249,-2.3299999999999943,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1250,-2.2799999999999954,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1251,-2.389999999999993,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1252,-2.159999999999998,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1253,-2.3099999999999947,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1254,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1255,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1256,29.86499999999999,200,0.0,PREDATOR_WIN,0,1,0.0,33.06500000000024,0.0
1257,-2.7899999999999845,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1258,-2.249999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1259,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1260,-2.1399999999999983,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1261,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1262,-2.339999999999994,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1263,-2.239999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1264,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1265,30.572499999999994,136,0.0,PREDATOR_WIN,0,1,0.0,81.91249999999977,0.0
1266,31.762499999999996,17,0.0,PREDATOR_WIN,0,1,0.0,100.0,0.0
1267,-2.3199999999999945,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1268,-2.949999999999981,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1269,30.062499999999993,187,0.0,PREDATOR_WIN,0,1,0.0,41.29250000000029,0.0
1270,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,4.9000000000002935,0.0625
1271,-3.2599999999999745,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1272,-3.4999999999999694,350,0.0,PREY_WIN,1,1,100.0,8.200000000000246,0.0625
1273,-3.3899999999999717,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1274,27.607499999999856,68,0.0,PREDATOR_WIN,0,1,0.0,78.02749999999986,0.0
1275,-2.209999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1276,-2.4499999999999917,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1277,-2.3699999999999934,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1278,29.359999999999914,45,0.0,PREDATOR_WIN,0,1,0.0,89.20999999999984,0.0
1279,-2.199999999999997,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1280,-2.299999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1281,-2.1899999999999973,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1282,30.872499999999985,79,0.0,PREDATOR_WIN,0,1,0.0,78.28250000000003,0.0
1283,-3.239999999999975,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1284,-2.4099999999999926,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1285,-2.259999999999996,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1286,-2.289999999999995,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
1287,-2.1699999999999977,350,0.0,PREY_WIN,1,0,100.0,0.0,0.0
