episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy
207,-2.1399999999999983,350,0.0,PREY_WIN,2,0,85.0,0.0
208,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
209,-2.209999999999997,350,0.0,PREY_WIN,2,0,84.865,0.0
210,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
211,-2.1899999999999973,350,0.0,PREY_WIN,2,0,84.72999999999999,0.0
212,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
213,-2.259999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
214,-2.199999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
215,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
216,-2.2299999999999964,350,0.0,PREY_WIN,2,0,84.865,0.0
217,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
218,-2.249999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
219,-2.2199999999999966,350,0.0,PREY_WIN,2,0,84.865,0.0
220,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
221,14.796666666666688,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
222,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
223,-2.199999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
224,14.756666666666499,350,0.0,PREY_WIN,1,0,99.72999999999999,0.0
225,24.971666666666657,91,0.0,PREDATOR_WIN,1,1,70.0,76.14500000000004
226,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
227,-2.249999999999996,350,0.0,PREY_WIN,2,0,84.94,0.0
228,-2.259999999999996,350,0.0,PREY_WIN,2,0,84.94,0.0
229,-2.289999999999995,350,0.0,PREY_WIN,2,0,84.865,0.0
230,-2.249999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
231,-2.389999999999993,350,0.0,PREY_WIN,2,0,85.0,0.0
232,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
233,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
234,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
235,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
236,-2.159999999999998,350,0.0,PREY_WIN,2,0,84.865,0.0
237,-2.249999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
238,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
239,-2.2799999999999954,350,0.0,PREY_WIN,2,0,85.0,0.0
240,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
241,-2.239999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
242,-2.199999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
243,14.816666666666487,350,0.0,PREY_WIN,1,0,100.0,0.0
244,-2.209999999999997,350,0.0,PREY_WIN,2,0,84.865,0.0
245,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
246,-2.1399999999999983,350,0.0,PREY_WIN,2,0,85.0,0.0
247,-2.2199999999999966,350,0.0,PREY_WIN,2,0,85.0,0.0
248,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
249,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
250,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
251,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
252,-2.289999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
253,-2.2799999999999954,350,0.0,PREY_WIN,2,0,85.0,0.0
254,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
255,25.789166666666663,16,0.0,PREDATOR_WIN,1,1,70.0,100.0
256,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
257,-2.349999999999994,350,0.0,PREY_WIN,2,0,85.0,0.0
258,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
259,-2.2199999999999966,350,0.0,PREY_WIN,2,0,85.0,0.0
260,-2.159999999999998,350,0.0,PREY_WIN,2,0,84.865,0.0
261,-2.299999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
262,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
263,-2.1899999999999973,350,0.0,PREY_WIN,2,0,84.865,0.0
264,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
265,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
266,-2.2699999999999956,350,0.0,PREY_WIN,2,0,85.0,0.0
267,-2.239999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
268,-2.3099999999999947,350,0.0,PREY_WIN,2,0,85.0,0.0
269,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
270,-2.2199999999999966,350,0.0,PREY_WIN,2,0,85.0,0.0
271,-2.289999999999995,350,0.0,PREY_WIN,2,0,84.94,0.0
272,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
273,-2.149999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
274,-2.3199999999999945,350,0.0,PREY_WIN,2,0,84.865,0.0
275,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
276,-2.3699999999999934,350,0.0,PREY_WIN,2,0,85.0,0.0
277,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
278,-2.159999999999998,350,0.0,PREY_WIN,2,0,84.865,0.0
279,-2.3299999999999943,350,0.0,PREY_WIN,2,0,84.865,0.0
280,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
281,-2.2799999999999954,350,0.0,PREY_WIN,2,0,85.0,0.0
282,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
283,-2.249999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
284,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
285,25.72916666666666,22,0.0,PREDATOR_WIN,1,1,70.0,100.0
286,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
287,14.696666666666497,350,0.0,PREY_WIN,1,0,100.0,0.0
288,-2.1699999999999977,350,0.0,PREY_WIN,2,0,84.72999999999999,0.0
289,-2.249999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
290,-2.1399999999999983,350,0.0,PREY_WIN,2,0,84.865,0.0
291,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
292,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
293,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
294,-2.1799999999999975,350,0.0,PREY_WIN,2,0,85.0,0.0
295,-2.2199999999999966,350,0.0,PREY_WIN,2,0,85.0,0.0
296,-2.1399999999999983,350,0.0,PREY_WIN,2,0,85.0,0.0
297,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
298,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
299,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
300,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
